Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Pro Evolution Soccer 2008,PSP,2008.0,Sports,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98,0.8,17.0,0.6799999999999999,11.0,Konami,0.0
FIFA Soccer 10,Wii,2009.0,Sports,Electronic Arts,0.23,0.64,0.0,0.11,0.98,0.75,21.0,0.62,17.0,EA Sports,0.0
Tales of Graces f,PS3,2010.0,Role-Playing,Namco Bandai Games,0.28,0.18,0.45,0.07,0.98,0.77,55.0,0.82,336.0,Namco Bandai Games,3.0
Fallout 3,PC,2008.0,Role-Playing,Bethesda Softworks,0.02,0.88,0.0,0.08,0.98,0.91,48.0,0.79,3450.0,Bethesda Game Studios,4.0
Mario Party Advance,GBA,2005.0,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98,0.54,27.0,0.54,34.0,Hudson,0.0
Zoo Tycoon DS,DS,2005.0,Strategy,THQ,0.86,0.03,0.01,0.08,0.98,0.44,19.0,0.6599999999999999,25.0,Altron,0.0
WWE SmackDown vs Raw 2008,Wii,2007.0,Fighting,THQ,0.38,0.5,0.0,0.11,0.98,0.59,13.0,0.5900000000000001,18.0,Yuke's,3.0
Dead Space 3,X360,2013.0,Action,Electronic Arts,0.64,0.26,0.0,0.08,0.98,0.78,68.0,0.64,694.0,Visceral Games,4.0
Tom Clancy's Splinter Cell: Blacklist,X360,2013.0,Action,Ubisoft,0.57,0.32,0.01,0.08,0.98,0.82,58.0,0.75,383.0,Ubisoft Toronto,4.0
NBA 2K10,X360,2009.0,Sports,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97,0.82,46.0,0.76,34.0,Visual Concepts,0.0
NCAA Football 06,XB,2005.0,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97,0.87,38.0,0.8300000000000001,27.0,EA Sports,0.0
Grand Theft Auto: San Andreas,PC,2005.0,Action,Take-Two Interactive,0.0,0.93,0.0,0.04,0.97,0.93,47.0,0.89,1841.0,Rockstar North,4.0
Madden NFL 08,PS3,2007.0,Sports,Electronic Arts,0.89,0.0,0.0,0.08,0.97,0.81,31.0,0.53,33.0,EA Tiburon,0.0
Fire Emblem,GBA,2003.0,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97,0.88,31.0,0.9199999999999999,144.0,Intelligent Systems,0.0
Brutal Legend,X360,2009.0,Action,Electronic Arts,0.62,0.26,0.0,0.09,0.97,0.82,88.0,0.8,268.0,Double Fine Productions,4.0
Disney Infinity,PS3,2013.0,Action,Disney Interactive Studios,0.49,0.32,0.0,0.16,0.97,0.75,21.0,0.5900000000000001,47.0,Avalanche Software,2.0
NHL 2004,PS2,2003.0,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.97,0.85,19.0,0.76,53.0,EA Sports,0.0
Grand Theft Auto: Vice City Stories,PS2,2007.0,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97,0.75,37.0,0.79,67.0,Rockstar Leeds,4.0
FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97,0.81,34.0,0.8699999999999999,23.0,EA Canada,0.0
Mass Effect 3,PC,2012.0,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.12,0.97,0.89,23.0,0.55,5926.0,BioWare,4.0
Cars,DS,2006.0,Racing,THQ,0.85,0.04,0.0,0.07,0.97,0.54,17.0,0.21000000000000002,11.0,Helixe,0.0
Band Hero,Wii,2009.0,Misc,Activision,0.59,0.29,0.0,0.09,0.97,0.79,20.0,0.6599999999999999,15.0,Vicarious Visions,2.0
Skylanders: Spyro's Adventure,X360,2011.0,Action,Activision,0.53,0.34,0.0,0.1,0.97,0.78,35.0,0.52,53.0,Toys for Bob,2.0
LEGO Harry Potter: Years 5-7,X360,2012.0,Action,Warner Bros. Interactive Entertainment,0.51,0.37,0.0,0.09,0.97,0.77,35.0,0.79,39.0,Traveller's Tales,2.0
LEGO Star Wars II: The Original Trilogy,GC,2006.0,Action,LucasArts,0.75,0.19,0.0,0.03,0.97,0.84,25.0,0.9099999999999999,16.0,Traveller's Tales,2.0
Medal of Honor: Underground,PS,2000.0,Shooter,Electronic Arts,0.54,0.37,0.0,0.06,0.97,0.86,16.0,0.9,44.0,Dreamworks Interactive,3.0
Dark Cloud 2,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96,0.87,41.0,0.9099999999999999,174.0,Level 5,3.0
Far Cry 3,PC,2012.0,Shooter,Ubisoft,0.22,0.62,0.0,0.12,0.96,0.88,43.0,0.82,3183.0,Ubisoft Montreal,4.0
Evolve,PS4,2015.0,Shooter,Take-Two Interactive,0.36,0.41,0.05,0.15,0.96,0.76,46.0,0.43,894.0,Turtle Rock Studios,4.0
Dead Space 3,PS3,2013.0,Action,Electronic Arts,0.44,0.36,0.0,0.16,0.96,0.76,37.0,0.64,522.0,Visceral Games,4.0
NHL 2001,PS2,2000.0,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.96,0.85,22.0,0.8099999999999999,9.0,EA Sports,0.0
Farming Simulator 2013,PC,2012.0,Simulation,Focus Home Interactive,0.0,0.81,0.0,0.15,0.96,0.65,12.0,0.75,111.0,Giants Software,0.0
Guitar Hero: Warriors of Rock,Wii,2010.0,Misc,Activision,0.47,0.4,0.0,0.09,0.96,0.77,26.0,0.75,17.0,"Vicarious Visions, Neversoft Entertainment",3.0
de Blob,Wii,2008.0,Platform,THQ,0.49,0.37,0.0,0.1,0.96,0.82,48.0,0.86,73.0,Blue Tongue Entertainment,0.0
Shinobi,PS2,2002.0,Platform,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96,0.71,33.0,0.79,43.0,Overworks,4.0
Mortal Kombat: Deadly Alliance,XB,2002.0,Fighting,Midway Games,0.77,0.15,0.0,0.04,0.96,0.81,27.0,0.8400000000000001,24.0,Midway,4.0
The Witcher 2: Assassins of Kings,PC,2011.0,Action,Namco Bandai Games,0.25,0.56,0.0,0.14,0.96,0.88,76.0,0.85,4378.0,CD Projekt Red Studio,4.0
Sniper Elite V2,PS3,2012.0,Shooter,505 Games,0.38,0.38,0.06,0.14,0.96,0.7,21.0,0.6900000000000001,92.0,Rebellion,4.0
ESPN NBA 2K5,XB,2004.0,Sports,Global Star,0.88,0.04,0.0,0.04,0.95,0.85,28.0,0.8699999999999999,22.0,Visual Concepts,0.0
Gangs of London,PSP,2006.0,Adventure,Sony Computer Entertainment,0.3,0.43,0.0,0.22,0.95,0.52,47.0,0.67,18.0,SCEE London Studio,4.0
Mario Tennis Open,3DS,2012.0,Sports,Nintendo,0.26,0.29,0.34,0.05,0.95,0.69,58.0,0.6900000000000001,110.0,Camelot Software Planning,0.0
PilotWings Resort,3DS,2011.0,Simulation,Nintendo,0.4,0.36,0.13,0.07,0.95,0.71,64.0,0.74,88.0,Monster Games Inc.,0.0
World Championship Poker,PS2,2004.0,Misc,Play It,0.8,0.03,0.0,0.13,0.95,0.6,8.0,0.77,11.0,Coresoft,0.0
My Weight Loss Coach,DS,2008.0,Sports,Ubisoft,0.3,0.54,0.0,0.11,0.95,0.63,4.0,0.76,7.0,Ubisoft Montreal,0.0
Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,Action,Ubisoft,0.36,0.45,0.0,0.14,0.95,0.87,29.0,0.86,53.0,Ubisoft Montreal,4.0
Sonic Unleashed,X360,2008.0,Platform,Sega,0.54,0.32,0.0,0.09,0.95,0.6,50.0,0.78,238.0,Sonic Team,2.0
SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003.0,Platform,THQ,0.74,0.19,0.0,0.03,0.95,0.71,10.0,0.86,34.0,Heavy Iron Studios,0.0
PlayStation All-Stars Battle Royale,PS3,2012.0,Action,Sony Computer Entertainment,0.5,0.27,0.04,0.15,0.95,0.74,69.0,0.73,540.0,SuperBot Entertainment,3.0
Pro Evolution Soccer 2014,PS3,2013.0,Action,Konami Digital Entertainment,0.03,0.41,0.51,0.0,0.95,0.78,39.0,0.41,303.0,Konami,0.0
Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,Shooter,Ubisoft,0.41,0.32,0.09,0.12,0.95,0.79,18.0,0.6900000000000001,156.0,Ubisoft Paris,4.0
Kessen,PS2,2000.0,Strategy,Electronic Arts,0.27,0.21,0.41,0.07,0.95,0.75,20.0,0.8400000000000001,12.0,Koei,3.0
Driver: San Francisco,PS3,2011.0,Racing,Ubisoft,0.24,0.52,0.01,0.18,0.95,0.79,53.0,0.77,114.0,Ubisoft Reflections,3.0
Army of Two: The 40th Day,X360,2010.0,Shooter,Electronic Arts,0.62,0.24,0.0,0.09,0.95,0.73,79.0,0.73,126.0,EA Montreal,4.0
Lost Planet 2,PS3,2010.0,Shooter,Capcom,0.29,0.33,0.2,0.13,0.95,0.68,56.0,0.6900000000000001,62.0,Capcom,3.0
LEGO Pirates of the Caribbean: The Video Game,PS3,2011.0,Action,Disney Interactive Studios,0.36,0.43,0.0,0.16,0.95,0.73,42.0,0.71,34.0,Traveller's Tales,2.0
Killzone,PS2,2004.0,Shooter,Sony Computer Entertainment,0.79,0.03,0.0,0.13,0.94,0.7,67.0,0.74,254.0,Guerrilla,4.0
The SpongeBob SquarePants Movie,GC,2004.0,Platform,THQ,0.73,0.19,0.0,0.03,0.94,0.73,9.0,0.78,13.0,Heavy Iron Studios,0.0
Star Fox 64 3D,3DS,2011.0,Shooter,Nintendo,0.48,0.27,0.13,0.06,0.94,0.81,65.0,0.82,231.0,Nintendo,2.0
Castlevania: Lament of Innocence,PS2,2003.0,Action,Konami Digital Entertainment,0.46,0.36,0.0,0.12,0.94,0.79,45.0,0.8400000000000001,74.0,KCET,4.0
Tom Clancy's Splinter Cell: Blacklist,PS3,2013.0,Action,Ubisoft,0.34,0.39,0.06,0.15,0.94,0.84,27.0,0.77,314.0,Ubisoft Toronto,4.0
Skylanders: Spyro's Adventure,PS3,2011.0,Action,Activision,0.39,0.39,0.0,0.16,0.94,0.77,18.0,0.48,42.0,Toys for Bob,2.0
Phantasy Star Portable,PSP,2008.0,Role-Playing,Sega,0.19,0.06,0.63,0.05,0.94,0.64,38.0,0.78,19.0,Alfa System,3.0
WWE SmackDown vs. Raw 2009,PS3,2008.0,Fighting,THQ,0.51,0.3,0.01,0.12,0.94,0.78,37.0,0.7,49.0,Yuke's,3.0
NCAA Football 10,X360,2009.0,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94,0.83,26.0,0.67,37.0,EA Tiburon,0.0
Brutal Legend,PS3,2009.0,Action,Electronic Arts,0.54,0.27,0.0,0.13,0.94,0.83,61.0,0.76,162.0,Double Fine Productions,4.0
Tony Hawk: RIDE,Wii,2009.0,Sports,Activision,0.69,0.17,0.0,0.08,0.94,0.47,15.0,0.45,21.0,Buzz Monkey,2.0
Bully,PS2,2006.0,Action,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94,0.87,69.0,0.9099999999999999,293.0,Rockstar Vancouver,3.0
Prince of Persia: The Sands of Time,XB,2003.0,Action,Ubisoft,0.57,0.33,0.0,0.04,0.94,0.92,41.0,0.78,72.0,Ubisoft,3.0
MLB 06: The Show,PS2,2006.0,Sports,Sony Computer Entertainment,0.78,0.03,0.0,0.13,0.94,0.83,30.0,0.89,31.0,SCEA San Diego Studios,0.0
NHL 2003,PS2,2002.0,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93,0.79,20.0,0.6799999999999999,18.0,EA Sports,0.0
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013.0,Fighting,Namco Bandai Games,0.32,0.32,0.15,0.15,0.93,0.77,32.0,0.79,187.0,CyberConnect2,3.0
EA Sports UFC 2,PS4,2016.0,Sports,Electronic Arts,0.29,0.49,0.0,0.15,0.93,0.79,38.0,0.62,157.0,EA Sports,3.0
The Sims 2,DS,2005.0,Simulation,Electronic Arts,0.81,0.05,0.0,0.07,0.93,0.7,13.0,0.61,24.0,Griptonite Games,2.0
Tony Hawk's Pro Skater 4,XB,2002.0,Sports,Activision,0.59,0.3,0.0,0.04,0.93,0.9,25.0,0.85,21.0,Neversoft Entertainment,3.0
Dragon Age: Inquisition,XOne,2014.0,Role-Playing,Electronic Arts,0.56,0.28,0.0,0.09,0.93,0.85,28.0,0.6900000000000001,703.0,BioWare,4.0
White Knight Chronicles: International Edition,PS3,2008.0,Role-Playing,Sony Computer Entertainment,0.33,0.16,0.36,0.08,0.93,0.64,77.0,0.75,213.0,Level 5,3.0
SingStar Abba,PS3,2008.0,Misc,Sony Computer Entertainment,0.27,0.5,0.0,0.16,0.93,0.7,26.0,0.55,4.0,SCEE London Studio,3.0
Kirby: Planet Robobot,3DS,2016.0,Action,Nintendo,0.28,0.14,0.47,0.04,0.93,0.81,71.0,0.8699999999999999,87.0,HAL Labs,0.0
Guitar Hero: Metallica,Wii,2009.0,Misc,Activision,0.4,0.43,0.0,0.1,0.93,0.85,20.0,0.86,17.0,Neversoft Entertainment,3.0
Teenage Mutant Ninja Turtles,GBA,2003.0,Action,Unknown,0.67,0.25,0.0,0.02,0.93,0.71,16.0,0.8800000000000001,8.0,Konami,0.0
Bayonetta,X360,2009.0,Action,Sega,0.51,0.25,0.09,0.08,0.93,0.9,86.0,0.8,597.0,PlatinumGames,4.0
MLB 07: The Show,PS2,2007.0,Sports,Sony Computer Entertainment,0.77,0.03,0.0,0.13,0.93,0.83,25.0,0.86,19.0,SCEA,0.0
Cars,GC,2006.0,Racing,THQ,0.72,0.19,0.0,0.03,0.93,0.71,21.0,0.7,5.0,Rainbow Studios,0.0
Build-A-Bear Workshop,DS,2007.0,Simulation,Game Factory,0.85,0.01,0.0,0.07,0.93,0.61,11.0,0.48,5.0,Neko Entertainment,0.0
Kingdom Hearts Re:coded,DS,2010.0,Role-Playing,Square Enix,0.53,0.09,0.27,0.05,0.93,0.66,58.0,0.7,76.0,"Square Enix, h.a.n.d. Inc.",2.0
Operation Flashpoint: Dragon Rising,X360,2009.0,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93,0.77,47.0,0.78,112.0,Codemasters,4.0
Lego Batman 3: Beyond Gotham,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.37,0.4,0.0,0.15,0.93,0.73,43.0,0.71,75.0,TT Games,2.0
Wipeout: In The Zone,X360,2011.0,Misc,Activision,0.87,0.0,0.0,0.06,0.93,0.39,5.0,0.5599999999999999,8.0,Activision,2.0
Brothers in Arms: Hell's Highway,PS3,2008.0,Shooter,Ubisoft,0.44,0.34,0.0,0.15,0.93,0.76,48.0,0.8,70.0,Gearbox Software,4.0
The LEGO Movie Videogame,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.33,0.43,0.02,0.15,0.93,0.8,5.0,0.6799999999999999,12.0,TT Games,2.0
Assassin's Creed III,PC,2012.0,Action,Ubisoft,0.28,0.53,0.0,0.12,0.93,0.8,21.0,0.62,1489.0,Ubisoft,4.0
Borderlands 2,PC,2012.0,Shooter,Take-Two Interactive,0.42,0.41,0.0,0.1,0.93,0.89,38.0,0.82,2482.0,Gearbox Software,4.0
Teenage Mutant Ninja Turtles,PS2,2003.0,Action,Konami Digital Entertainment,0.45,0.35,0.0,0.12,0.92,0.59,29.0,0.8699999999999999,31.0,KCE Studios,0.0
Disney Magical World,3DS,2013.0,Adventure,Nintendo,0.17,0.2,0.53,0.03,0.92,0.71,27.0,0.75,21.0,h.a.n.d. Inc.,0.0
Top Gun: Combat Zones,PS2,2001.0,Simulation,Titus,0.45,0.35,0.0,0.12,0.92,0.63,17.0,0.32999999999999996,9.0,Titus Software,0.0
NCAA Football 11,X360,2010.0,Sports,Electronic Arts,0.86,0.0,0.0,0.06,0.92,0.86,29.0,0.71,70.0,EA Tiburon,0.0
007: The World is not Enough,PS,2000.0,Action,Electronic Arts,0.51,0.35,0.0,0.06,0.92,0.61,11.0,0.67,44.0,Black Ops Entertainment,3.0
Phoenix Wright: Ace Attorney,DS,2005.0,Adventure,Capcom,0.44,0.05,0.39,0.05,0.92,0.81,53.0,0.9199999999999999,203.0,Capcom,3.0
MLB 15: The Show,PS4,2015.0,Sports,Sony Computer Entertainment,0.68,0.08,0.0,0.17,0.92,0.8,44.0,0.78,190.0,SCEA San Diego Studios,0.0
South Park: The Stick of Truth,PS3,2014.0,Role-Playing,Ubisoft,0.43,0.34,0.0,0.16,0.92,0.85,31.0,0.85,575.0,Obsidian Entertainment,4.0
South Park: The Stick of Truth,X360,2014.0,Role-Playing,Ubisoft,0.58,0.26,0.0,0.09,0.92,0.82,33.0,0.8400000000000001,363.0,Obsidian Entertainment,4.0
MLB 12: The Show,PS3,2012.0,Sports,Sony Computer Entertainment,0.86,0.0,0.0,0.06,0.92,0.87,23.0,0.75,75.0,SCEA San Diego Studios,0.0
SpongeBob SquarePants: The Yellow Avenger,PSP,2006.0,Action,THQ,0.55,0.21,0.0,0.16,0.92,0.48,9.0,0.64,13.0,Tantalus Interactive,0.0
Dante's Inferno,X360,2010.0,Action,Electronic Arts,0.63,0.2,0.02,0.07,0.92,0.73,71.0,0.77,224.0,Visceral Games,4.0
Wii Play: Motion,Wii,2011.0,Misc,Nintendo,0.23,0.42,0.18,0.09,0.92,0.6,34.0,0.61,16.0,Nintendo,2.0
WWE SmackDown vs. Raw 2009,X360,2008.0,Fighting,THQ,0.58,0.26,0.0,0.08,0.92,0.79,47.0,0.71,34.0,Yuke's,3.0
Sonic Riders,GC,2006.0,Racing,Sega,0.71,0.18,0.0,0.03,0.92,0.59,32.0,0.8,46.0,Sonic Team,0.0
Blue Dragon,X360,2006.0,Role-Playing,Microsoft Game Studios,0.3,0.32,0.21,0.08,0.92,0.79,56.0,0.78,161.0,"Mistwalker, Artoon",3.0
Harvest Moon 3D: A New Beginning,3DS,2012.0,Action,Marvelous Entertainment,0.41,0.17,0.3,0.05,0.91,0.74,21.0,0.82,62.0,Marvelous AQL,0.0
Kung Fu Panda,Wii,2008.0,Action,Activision,0.5,0.32,0.0,0.09,0.91,0.7,20.0,0.67,7.0,Xpec,2.0
EA Sports Active 2,PS3,2010.0,Sports,Electronic Arts,0.52,0.27,0.0,0.12,0.91,0.78,20.0,0.54,14.0,EA Canada,0.0
Knockout Kings 2002,PS2,2002.0,Sports,Electronic Arts,0.45,0.35,0.0,0.12,0.91,0.76,23.0,0.8099999999999999,12.0,Electronic Arts,3.0
Tom Clancy's EndWar,X360,2008.0,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91,0.77,63.0,0.72,53.0,Ubisoft Shanghai,3.0
LEGO Harry Potter: Years 5-7,PS3,2012.0,Action,Warner Bros. Interactive Entertainment,0.36,0.41,0.0,0.15,0.91,0.76,27.0,0.8300000000000001,48.0,Traveller's Tales,2.0
Tokyo Xtreme Racer 3,PS2,2003.0,Racing,Genki,0.35,0.27,0.21,0.09,0.91,0.63,15.0,0.89,23.0,Genki,0.0
Xenoblade Chronicles,Wii,2010.0,Role-Playing,Nintendo,0.43,0.25,0.16,0.07,0.91,0.92,59.0,0.89,950.0,Monolith Soft,3.0
Colin McRae Rally 2.0,PS,2000.0,Racing,Codemasters,0.02,0.8,0.02,0.07,0.91,0.9,13.0,0.8699999999999999,31.0,Codemasters,0.0
Dynasty Warriors 7,PS3,2011.0,Action,Tecmo Koei,0.25,0.13,0.46,0.06,0.91,0.57,25.0,0.74,57.0,Omega Force,3.0
NBA 2K14,XOne,2013.0,Sports,Take-Two Interactive,0.7,0.11,0.0,0.09,0.91,0.86,15.0,0.5700000000000001,183.0,Visual Concepts,0.0
SSX,PS3,2012.0,Sports,Electronic Arts,0.35,0.41,0.02,0.14,0.91,0.81,38.0,0.6799999999999999,110.0,EA Canada,0.0
Sonic Riders: Zero Gravity,Wii,2008.0,Racing,Sega,0.48,0.32,0.02,0.09,0.91,0.56,26.0,0.8099999999999999,57.0,Sonic Team,0.0
Sonic Mega Collection Plus,XB,2004.0,Misc,Sega,0.61,0.26,0.0,0.04,0.91,0.75,20.0,0.79,12.0,Sonic Team,0.0
Operation Flashpoint: Dragon Rising,PS3,2009.0,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.91,0.76,42.0,0.65,53.0,Codemasters,4.0
Tiger Woods PGA Tour 2002,PS2,2002.0,Sports,Electronic Arts,0.44,0.35,0.0,0.12,0.9,0.8,23.0,0.76,5.0,EA Sports,0.0
Lost Odyssey,X360,2007.0,Role-Playing,Microsoft Game Studios,0.45,0.26,0.11,0.08,0.9,0.78,68.0,0.8300000000000001,432.0,Mistwalker,3.0
Street Fighter V,PS4,2016.0,Fighting,Capcom,0.4,0.28,0.08,0.14,0.9,0.77,80.0,0.33999999999999997,1221.0,Capcom,3.0
Just Cause 3,XOne,2015.0,Action,Square Enix,0.44,0.39,0.0,0.08,0.9,0.71,24.0,0.7,186.0,Avalanche Studios,4.0
MLB 2005,PS2,2004.0,Sports,Sony Computer Entertainment,0.44,0.35,0.0,0.12,0.9,0.78,36.0,0.76,9.0,989 Sports,0.0
Marvel: Ultimate Alliance 2,X360,2009.0,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.9,0.73,75.0,0.73,82.0,Vicarious Visions,3.0
Burnout Revenge,PS2,2005.0,Racing,Electronic Arts,0.75,0.03,0.0,0.12,0.9,0.9,52.0,0.8800000000000001,114.0,Criterion Games,2.0
Crysis 3,X360,2013.0,Shooter,Electronic Arts,0.51,0.31,0.01,0.08,0.9,0.76,45.0,0.67,344.0,Crytek,4.0
The Witcher 2: Assassins of Kings,X360,2012.0,Action,Namco Bandai Games,0.48,0.32,0.02,0.08,0.9,0.88,82.0,0.8300000000000001,818.0,CD Projekt Red Studio,4.0
Homefront,PS3,2011.0,Shooter,THQ,0.32,0.39,0.04,0.15,0.9,0.7,60.0,0.5700000000000001,174.0,Kaos Studios,4.0
LEGO Jurassic World,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,0.32,0.42,0.02,0.14,0.9,0.7,46.0,0.7,80.0,TT Games,2.0
The Elder Scrolls Online,PC,2014.0,Role-Playing,Bethesda Softworks,0.32,0.51,0.0,0.07,0.9,0.71,64.0,0.5700000000000001,2421.0,ZeniMax Media,4.0
Hot Shots Tennis,PS2,2006.0,Sports,Sony Computer Entertainment,0.17,0.13,0.55,0.05,0.9,0.7,44.0,0.8099999999999999,8.0,Clap Hanz,0.0
MX vs. ATV Reflex,PS3,2009.0,Racing,THQ,0.52,0.25,0.0,0.12,0.9,0.74,44.0,0.74,10.0,Rainbow Studios,0.0
Madden NFL 25,PS4,2013.0,Sports,Electronic Arts,0.63,0.13,0.0,0.15,0.9,0.74,13.0,0.52,118.0,EA Sports,0.0
Sonic Heroes,XB,2003.0,Platform,Sega,0.41,0.43,0.01,0.05,0.9,0.73,28.0,0.76,34.0,Sonic Team,0.0
Spider-Man 3,PS2,2007.0,Platform,Activision,0.74,0.03,0.01,0.12,0.9,0.5,14.0,0.65,28.0,Vicarious Visions,3.0
James Bond 007: Agent Under Fire,XB,2002.0,Shooter,Electronic Arts,0.65,0.22,0.0,0.03,0.9,0.71,16.0,0.75,15.0,Electronic Arts,3.0
LEGO Marvel Super Heroes,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.9,0.61,4.0,0.52,11.0,TT Games,2.0
DJ Hero,PS3,2009.0,Misc,Activision,0.42,0.34,0.0,0.14,0.9,0.86,53.0,0.78,49.0,FreeStyleGames,3.0
X-Men Legends,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9,0.82,63.0,0.85,14.0,Raven Software,3.0
NBA Live 2005,XB,2004.0,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,0.85,28.0,0.76,14.0,EA Canada,0.0
Harry Potter: Quidditch World Cup,PS2,2003.0,Sports,Electronic Arts,0.44,0.34,0.0,0.11,0.9,0.68,21.0,0.6599999999999999,27.0,Magic Pockets,0.0
Blitz: The League,PS2,2005.0,Sports,Unknown,0.74,0.03,0.0,0.12,0.89,0.76,25.0,0.8,20.0,Midway,4.0
Castlevania: Circle of the Moon,GBA,2001.0,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89,0.91,22.0,0.85,59.0,KCEK,3.0
SOCOM 4: U.S. Navy SEALs,PS3,2011.0,Shooter,Sony Computer Entertainment,0.66,0.11,0.04,0.08,0.89,0.67,64.0,0.63,121.0,Zipper Interactive,4.0
Tiger Woods PGA Tour 06,PS2,2005.0,Sports,Electronic Arts,0.74,0.03,0.0,0.12,0.89,0.83,29.0,0.62,16.0,EA Sports,0.0
FIFA Street,X360,2012.0,Sports,Electronic Arts,0.17,0.62,0.0,0.1,0.89,0.77,47.0,0.67,58.0,EA Sports,0.0
Classic NES Series: The Legend of Zelda,GBA,2004.0,Adventure,Nintendo,0.46,0.17,0.24,0.02,0.89,0.84,16.0,0.86,58.0,Nintendo,0.0
Fire Emblem: The Sacred Stones,GBA,2004.0,Strategy,Nintendo,0.42,0.16,0.3,0.02,0.89,0.85,38.0,0.9099999999999999,132.0,Intelligent Systems,0.0
Killzone: Liberation,PSP,2006.0,Shooter,Sony Computer Entertainment,0.44,0.27,0.0,0.18,0.89,0.77,56.0,0.8300000000000001,80.0,Guerrilla,3.0
Finding Nemo,GC,2003.0,Action,THQ,0.69,0.18,0.0,0.02,0.89,0.62,11.0,0.55,8.0,Traveller's Tales,0.0
Ace Combat 2,PS,1997.0,Simulation,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89,0.83,10.0,0.82,22.0,Namco,3.0
NFL 2K2,PS2,2001.0,Sports,Sega,0.44,0.34,0.0,0.11,0.89,0.85,16.0,0.75,6.0,Visual Concepts,0.0
Pure,PS3,2008.0,Racing,Disney Interactive Studios,0.42,0.33,0.0,0.14,0.89,0.83,43.0,0.78,30.0,Black Rock Studio,0.0
Resistance: Retribution,PSP,2009.0,Shooter,Sony Computer Entertainment,0.27,0.35,0.05,0.21,0.89,0.81,67.0,0.8099999999999999,84.0,Sony Bend,4.0
Call of Duty: World at War,DS,2008.0,Shooter,Activision,0.56,0.25,0.0,0.08,0.89,0.75,12.0,0.78,20.0,n-Space,3.0
Tiger Woods PGA Tour 12: The Masters,PS3,2011.0,Sports,Electronic Arts,0.52,0.25,0.0,0.11,0.89,0.8,41.0,0.73,17.0,Electronic Arts,0.0
FIFA Soccer 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.28,0.51,0.0,0.09,0.89,0.8,18.0,0.8400000000000001,22.0,EA Canada,0.0
LEGO Indiana Jones 2: The Adventure Continues,PS3,2009.0,Action,Activision,0.47,0.29,0.0,0.13,0.89,0.7,25.0,0.71,16.0,Traveller's Tales,2.0
Fossil Fighters,DS,2008.0,Role-Playing,Nintendo,0.83,0.0,0.0,0.06,0.89,0.7,17.0,0.79,15.0,RED Entertainment,0.0
NCAA Football 13,PS3,2012.0,Action,Electronic Arts,0.82,0.0,0.0,0.07,0.89,0.79,9.0,0.41,34.0,EA Tiburon,0.0
Samba De Amigo,Wii,2008.0,Misc,Sega,0.41,0.37,0.01,0.09,0.88,0.68,43.0,0.8099999999999999,40.0,Gearbox Software,0.0
The Simpsons Game,PS3,2007.0,Action,Electronic Arts,0.38,0.36,0.0,0.15,0.88,0.71,30.0,0.75,49.0,EA Redwood Shores,3.0
Call of Duty: Modern Warfare 2,PC,2009.0,Shooter,Activision,0.01,0.79,0.0,0.09,0.88,0.86,40.0,0.42000000000000004,6430.0,Infinity Ward,4.0
The Tomb Raider Trilogy,PS3,2011.0,Action,Square Enix,0.27,0.46,0.0,0.15,0.88,0.78,37.0,0.8099999999999999,60.0,Crystal Dynamics,3.0
